,chart_position,track,artist,streams,url
1055339,180,MEDELLÍN,P.J,161233,https://open.spotify.com/track/2RAeYQePM6Eme4vVbGWhlV
1055345,186,Barnängens ängar (feat. Joel Alme),Petter,159747,https://open.spotify.com/track/5v0Tj3Nyei7BdmGFTwW5Fh
1055349,190,Nykter,Bolaget,157340,https://open.spotify.com/track/7C2AZZT5WdFSuDNmlG11jz
1055353,194,Va händish,Einár,155499,https://open.spotify.com/track/4jxkJylQs5yH1ifi7ClkTk
1055359,200,Black Converse,LOVA,151850,https://open.spotify.com/track/0NbDnRbBxUaT27CTgmraSG
1055431,72,Dina färger var blå,Tommy Nilsson,268897,https://open.spotify.com/track/2eIe720mhOM77Gfa6I4Url
1055434,75,Ingen sommar utan reggae,Markoolio,259740,https://open.spotify.com/track/5YuLlTsWYK9uslUdGM83dJ
1055439,80,Eloise,Arvingarna,252995,https://open.spotify.com/track/5Ws6u3a6SibPmJazXdEAHB
1055448,89,Öppna landskap,Ulf Lundell,243351,https://open.spotify.com/track/1rudppuYTKpVCtWoocDiS1
1055450,91,Vågorna,Uno Svenningsson,237055,https://open.spotify.com/track/6mPvmqLqpQPgYAfUFKcMeX
1055453,94,Oh boy,Peps Persson,232789,https://open.spotify.com/track/5OwH2YXbDrU5HOIyZDRFtg
1055459,100,Sommaren i City,Angel,222480,https://open.spotify.com/track/4XoOCFKvikhwp0UcpBwJsO
1055460,101,Sommarmelodi,Lov1,220450,https://open.spotify.com/track/1E1y4xZOgn1loVpvGULVD5
1055461,102,När vi gräver guld i USA,Glenmark Eriksson Strömstedt,219898,https://open.spotify.com/track/3iAJRvvn8pywXZtvBNNP71
1055469,110,Strövtåg i Hembygden,Mando Diao,206186,https://open.spotify.com/track/0SIKahWVv5FT5ow3UUB80s
1055473,114,När vi två blir en,Gyllene Tider,201309,https://open.spotify.com/track/2EKzS2s2VKnbQ7jxyk2WHi
1055475,116,Fan va bra,Jakob Karlberg,199627,https://open.spotify.com/track/4pItP9yMHJ4Klk8U6eOmLx
1055476,117,Ta mig till havet,Peter Lundblad,198891,https://open.spotify.com/track/01LWBjJwFdRSCeovqipb3D
1055483,124,Midsommarnatt,Eddie Meduza,191666,https://open.spotify.com/track/5LAnTrLaN2SzUfWOglKPIy
1055489,130,Sverige,kent,184695,https://open.spotify.com/track/3LodQuubJHwPgkxp4BxHE7
1055491,132,Tommy tycker om mig,Carola,183666,https://open.spotify.com/track/63vK4u4uKwRD9KVJ5nHc46
1055493,134,Visa vid vindens ängar,Håkan Hellström,182876,https://open.spotify.com/track/0fmQ692NrBq51GSFVNV3og
1055494,135,Gubben i lådan,Daniel Adams-Ray,182521,https://open.spotify.com/track/08bjJuoHJwfTnjNcuENOFz
1055498,139,Var Ska Vi Sova Inatt,Perikles,178343,https://open.spotify.com/track/454J9ZekfjmjWbfcpFaur3
1055500,141,I Do,Arvingarna,175548,https://open.spotify.com/track/0pGX4KgirIW7JAHh93rzPU
1055502,143,Ju Mer Dom Spottar,Kapten Röd,173158,https://open.spotify.com/track/7i7zRj8jD5y2AGH4AJsdpB
1055508,149,Vill ha dej,Style,169268,https://open.spotify.com/track/1gprScNuzOM4pOQuE2VQk7
1055511,152,Ett sista glas,Miriam Bryant,165522,https://open.spotify.com/track/1SZDQMXX1FrA97YY7Lt3Fj
1055522,163,Ooa hela natten,Attack,160300,https://open.spotify.com/track/2pa73fbZD7ltJ09AB0Teox
1055525,166,Jag kommer,Veronica Maggio,158987,https://open.spotify.com/track/5M2y8QdDepGYMsWyxhoxQU
1055528,169,I'm Just Feelin' (Du Du Du),Imanbek,156477,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
1055534,175,Vårt år,estraden,155483,https://open.spotify.com/track/2yNfaW5s5EXJDcKZWOjuzq
1055543,184,Guld och gröna skogar,Hasse Andersson,153142,https://open.spotify.com/track/6EnNjWkk1YX3fsTXtwO773
1055546,187,Ta mig tillbaka,Darin,151689,https://open.spotify.com/track/6qjYBkoKcMRjQkVfwDU2Te
1055552,193,Danza Kuduro,Don Omar,150320,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw
1055554,195,Back på mig,Lelo,149252,https://open.spotify.com/track/1T9gfheXBcgPAZbmFoRRH2
1055557,198,Amen,Yasin,147019,https://open.spotify.com/track/50YUyjZk0Dt4OazNHTXgbL
1055636,77,Kaos är min lady,Håkan Hellström,231911,https://open.spotify.com/track/7kvtPdwgStvIE72hbuQDJs
1055699,140,Allt för mig,Victor Leksell,158636,https://open.spotify.com/track/0XPHalNjrJcDJw9DUjrBhV
1055714,155,INGEN LEK,Thrife,150261,https://open.spotify.com/track/2CeFj6Y7u9QqUYD6fHihSC
1055731,172,Det kommer aldrig va över för mig,Håkan Hellström,143650,https://open.spotify.com/track/3SjXx3rbNGk8nCho8YEoz5
1055732,173,I'm Coming,Tove Lo,143277,https://open.spotify.com/track/2mDBzk6UySC0y1o4JwoaWd
1055733,174,Control,Zoe Wees,142432,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
1055735,176,Det kommer en tid,Linnea Henriksson,142203,https://open.spotify.com/track/2orNAHpABvx13XjP0cmmZ6
1055739,180,Au Revoir,Lov1,139209,https://open.spotify.com/track/47nMVODSR4kwKcufoo22wH
1055745,186,724,Ant Wan,137578,https://open.spotify.com/track/3ZZ8CXYM90nGqzFUbYc53j
1055748,189,Chris Tukker Ft Asme,Yasin,136525,https://open.spotify.com/track/4Z50RvPI081HocPy5SBkPW
1055749,190,Tills vidare,Sebastian Stakset,136265,https://open.spotify.com/track/3EfqG0X3EKH93sDdH0Cw7a
1055751,192,DAG HAMMARSKJÖLD,Dree Low,134647,https://open.spotify.com/track/5MwNk30sG4xRpsDdUgUwC2
1055752,193,Look into My Eyes,Brando,134503,https://open.spotify.com/track/7qF4tAE0PF6XJFEor6jQni
1055755,196,Solen har gått ner,Veronica Maggio,133797,https://open.spotify.com/track/10ylH6P7Lk02UVQbHSLSuJ
1055757,198,CASABLANCA,HAVAL,132418,https://open.spotify.com/track/3oHMKTN9NE8amBGaRwPKR7
1055758,199,För Evigt (feat. estraden),Jireel,131741,https://open.spotify.com/track/2P9cZg3klv47o3RvongAVt
1055759,200,Mer för varandra,Norlie & KKV,131176,https://open.spotify.com/track/5GC6b6Ukc7PfwG8VfYO3ar
1055857,98,G For Life,Adel,190406,https://open.spotify.com/track/7EyB8Z8BsFrrpcWRKY25LL
1055865,106,Vad sa du att du hette,Samir & Viktor,184854,https://open.spotify.com/track/3qotRHSY9VtP7ozv8kGDsY
1055875,116,Dior,Adel,173551,https://open.spotify.com/track/6XEEcFDDoBkq4yvIfOzZ2q
1055919,160,Double Trouble - Film Version,Will Ferrell,148330,https://open.spotify.com/track/6VUMlHTs06O4tvQTpuboVR
1055923,164,Guld Utav Sand,Adel,146980,https://open.spotify.com/track/1z0Lq6BHM2MJanJodL5cJ6
1055926,167,Kropp utan ande,Stiftelsen,146609,https://open.spotify.com/track/4aIRzjM7b0Pzf0yalNOKZ8
1055940,181,Jaja Ding Dong,Will Ferrell,140528,https://open.spotify.com/track/4QWRvlXU8dRUobH9YCDrIY
1055941,182,Fingertips,Tom Gregory,140156,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
1055942,183,Ingen annan än du,Cherrie,138963,https://open.spotify.com/track/1mhCzMeUTXZppjxxnQjKB7
1055949,190,Coño,Jason Derulo,136685,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
1056051,92,Ska flyga nu (feat. Leila K),Håkan Hellström,195871,https://open.spotify.com/track/5KVfHgFbJyqV4Q0DIgH3vW
1056082,123,Eat Sleep Repeat,Yei Gonzalez,164582,https://open.spotify.com/track/4HoWTpbokfnVjgVs0Crhhi
1056117,158,Alla dessa gånger,Victor Leksell,150199,https://open.spotify.com/track/6zOl4SRKOapc0rQmJQ1Fjm
1056120,161,På Topp,Adel,149691,https://open.spotify.com/track/5vUW4AnnOlpEhiIzD6vxbv
1056144,185,Alla drömmar är uppfyllda,Håkan Hellström,138624,https://open.spotify.com/track/0zdIjvHllQn24vOZCzpbVu
1056148,189,Vart du sover,Victor Leksell,137620,https://open.spotify.com/track/0SQIqzlha4iu1cGlvm0gZO
1056151,192,No Cap,Adel,136989,https://open.spotify.com/track/3G69nPByVZKPtgsesLKbx4
1056304,145,September,Norlie & KKV,149909,https://open.spotify.com/track/3kg2F5WibBKbiA71IGmn9h
1056316,157,Kär Pt. 2,Fricky,145845,https://open.spotify.com/track/2Yo21qKnKp8UHrpRZ3qwcR
1056324,165,Mamacita,Ant Wan,142955,https://open.spotify.com/track/62XmrMKgQEP03jMAvbvwh3
1056328,169,Sun Is Shining,Bob Marley & The Wailers,140853,https://open.spotify.com/track/48xPlyqrp76RSwJirihTHo
1056329,170,Himlen är oskyldigt blå,Ted Gärdestad,140077,https://open.spotify.com/track/4rg0qXQd00nfQTTpu5U6sP
1056331,172,Sommaren är kort,Tomas Ledin,139785,https://open.spotify.com/track/2W7tzqjAPXG97RthXx6pNR
1056335,176,Don't Cry For Me (with Jason Derulo),Alok,138292,https://open.spotify.com/track/0FLwo3U1NrjocfK2FDisrX
1056345,186,Över dig,Newkid,135376,https://open.spotify.com/track/0yMqsfOKzzKnUqPtsSmwVy
1056349,190,Gasolina,Naod,131707,https://open.spotify.com/track/2ilGwnofYbI8di20IRBt9W
1056350,191,Strövtåg i hembygden,Mando Diao,131617,https://open.spotify.com/track/5gzslnn0fGkJnMz2IbyMw7
1056354,195,Vart jag mig i världen vänder,Den svenska björnstammen,130321,https://open.spotify.com/track/7nLMZKhfkFZLr9rz4VyOpF
1056357,198,Mirakel,Kids of revolution,130139,https://open.spotify.com/track/21IFBWRrb0xHProUspYrF2
1056359,200,Sommar sommar sol,JLC,129721,https://open.spotify.com/track/7g6duGh0B6V4w0orEDAaDO
1056487,128,Ballerina,Gee Dixon,151837,https://open.spotify.com/track/1UBTA77zcXu6wMKGXBd4a0
1056523,164,JAGA BRÖDET,Z.E,139550,https://open.spotify.com/track/4r2ZiFnJAUyJvN70QGomc8
1056525,166,Buzz Light Year,Yasin,139046,https://open.spotify.com/track/45jdzaE7CDUvJoPl3pDvwU
1056534,175,I Don't Know Why,NOTD,135436,https://open.spotify.com/track/0ZXdzaT1k688dkpNeEgQiV
1056535,176,Annan liga,Dizzy,135304,https://open.spotify.com/track/6W2tifnc7JsIebEd6cIBQA
1056546,187,Complicated,Miss Li,131111,https://open.spotify.com/track/14RLxOJGYs6BkLnvZYZisy
1056547,188,Drownin,Yasin,130807,https://open.spotify.com/track/6zShJxDpV9agqgIwINNCgh
1056550,191,Holiday,Little Mix,130232,https://open.spotify.com/track/44gz3bzhdcGUFgA5oc1wSu
1056553,194,Ghetto Mamacita,Einár,128107,https://open.spotify.com/track/4HV4iJT0ZGyKGAWOmAkm2U
1056557,198,Somebody's Watching Me,Chico Rose,127305,https://open.spotify.com/track/3vrm4dNThrhQ0BArrLIUOV
1056745,186,Fem Komma Tvåan,Bolaget,130864,https://open.spotify.com/track/0BZSYucujCLGXwugCTbjMj
1056753,194,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,126448,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
1056836,77,YEA YEA,Dree Low,201476,https://open.spotify.com/track/1SdjayIbDqAkI8q1BigiPM
1056840,81,VILA,Dree Low,190105,https://open.spotify.com/track/41WNavc7MRZwrPJqDNP1r6
1056879,120,Impact (feat. Robyn & Channel Tres),SG Lewis,154945,https://open.spotify.com/track/0Gv33C5DRmJueolmdFjfU7
1056890,131,TUNNELSEENDE,Dree Low,149892,https://open.spotify.com/track/5TveylNTwNuh0IxbIg7aHI
1056911,152,I Think She Knows (feat. My Marianne) - Interlude,Twelve,141951,https://open.spotify.com/track/1EgWUCNI4BYSDx95b8P27m
1056916,157,"Sol, vind och vatten",Ted Gärdestad,140389,https://open.spotify.com/track/0lwJH1BDr8Z4wfXvi6yC9y
1056928,169,Pa' La Cultura,David Guetta,136885,https://open.spotify.com/track/3MR5Lnhd6uCIgLXSK7nmyX
1056940,181,FÖRMÖGEN,1.Cuz,130291,https://open.spotify.com/track/5KOTFwoppYUD62ck61Fb6h
1056948,189,Shampoo,Benjamin Ingrosso,127381,https://open.spotify.com/track/1jJ43kjFZEe4FZAgAamd5V
1056949,190,Vatten,Laleh,127337,https://open.spotify.com/track/2nPnE2X6ozttgfWZpMXJem
1056954,195,"Oh, vilken härlig da'",Ted Gärdestad,124822,https://open.spotify.com/track/1Taqw1VEHl8Gy9qAZtRLAq
1056957,198,Kung för en dag,Magnus Uggla,124169,https://open.spotify.com/track/1teO1SPOqr2lRb49ayjy4e
1057089,130,Voodoo,Lamix,144970,https://open.spotify.com/track/4icd200ailERqwRb96eghc
1057092,133,2 SICARIOS,DON V,142820,https://open.spotify.com/track/1lErfk2U5qNPUrr6IYYpeX
1057112,153,Me Provocas,Dynoro,135051,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
1057114,155,Från och med Du,Oskar Linnros,134455,https://open.spotify.com/track/6sjGsKuInpaK3uoaWGe22W
1057116,157,Get To Know Me First,Molly Hammar,134159,https://open.spotify.com/track/6cWpktAau07CQ29s39inYU
1057123,164,Buggade lurar,Owen,132563,https://open.spotify.com/track/6PW9pjLQuq139gLkJRJsd8
1057125,166,Sad Child,Sandro Cavazza,132320,https://open.spotify.com/track/756V8q3qX8yeVhKSUnTaKa
1057134,175,Lost Boy,Alex Järvi,128539,https://open.spotify.com/track/03BTqZzp7T65v9LvMDdrtU
1057148,189,FREDAG,Staysman & Lazz,125128,https://open.spotify.com/track/7CrzOLGSbr4PFi9F9PNcJ4
1057149,190,Sommartider,Gyllene Tider,125037,https://open.spotify.com/track/1d1BeKPNgaQ36wcxGqnfU3
1057150,191,Dum och kär,GAMMAL,124620,https://open.spotify.com/track/6Wg1tgLH07Qk6uH4rW2g6F
1057152,193,HELA ORTEN DANSAR,Dree Low,124310,https://open.spotify.com/track/7iwCho0zjHkHmkMXEpXI91
1057157,198,Bon appétit,Aden,120488,https://open.spotify.com/track/5HDcDN1myBgqgwoo4XU6kC
1057289,130,Is I Orden,ADAAM,148996,https://open.spotify.com/track/0hmJNBPNJ2Kk3wuPFnVfVq
1057306,147,PUNKIGT,1.Cuz,137480,https://open.spotify.com/track/5VnDMCK7lk21cDiTDkQbg0
1057308,149,Far Away From Home (feat. Leony),Sam Feldt,136375,https://open.spotify.com/track/0Y9qJSwdV2LvPnFmAbNIc8
1057323,164,La La La,Z.E,130766,https://open.spotify.com/track/6Lj0u2EAOJSO9xKOCK7BGk
1057337,178,Think About Things,Daði Freyr,125118,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
1057338,179,NBA,Adel,124820,https://open.spotify.com/track/01vHh12JCGZ8ERGG4K6ZLB
1057339,180,Den Sommaren (feat. Miriam Bryant),Jireel,124633,https://open.spotify.com/track/55itpd7i3Mb5N7puQw75p5
1057340,181,Goofy,MishCatt,124490,https://open.spotify.com/track/32zrJNyJdpoMOqW7u3PEgo
1057358,199,Chambea,Newkid,118643,https://open.spotify.com/track/1FJ9ij3HBUuBuGUiRBqBuX
1057481,122,Why Do You Lie To Me (feat. Lil Baby),Topic,152081,https://open.spotify.com/track/1Mu0qs9DQ8OfhiPvHxZMMM
1057489,130,PALM ANGELS,GULEED,147998,https://open.spotify.com/track/3Kd91J6NKrvLdjwwJw8ouV
1057513,154,Blåa Jeans,Tjuvjakt,135455,https://open.spotify.com/track/03nEpoOFfoXNLrjr3ZKPKo
1057525,166,Dansar med mig själv,estraden,131712,https://open.spotify.com/track/3k4sHxchXhALPJpsSW7eiO
1057534,175,Used To Be Love,John De Sohn,129149,https://open.spotify.com/track/61eMd1TOMakKNa2D7FAFQP
1057536,177,Vi två,estraden,128425,https://open.spotify.com/track/4ONzCQ6Bxx60XhRtbxXPQm
1057552,193,Avundsjuk på regnet,Daniel Adams-Ray,121724,https://open.spotify.com/track/2Xx0cOqgCzNyEbAA6IMtHw
1057553,194,Jag är inte full,Ringnes-Ronny,121118,https://open.spotify.com/track/0eNufaCbdMvfuOkEnj2ZJJ
1057557,198,Midsommarnatt,El Papi,119908,https://open.spotify.com/track/46SPeM6PH7euQbb1npKzwY
1057558,199,Vem e som oss,Anis Don Demina,119876,https://open.spotify.com/track/20052FYa2SF5Lkp9VZTLJX
1057642,83,Sweet & Sour (feat. Lauv & Tyga),Jawsh 685,198858,https://open.spotify.com/track/3ZWhRS2EJVL5B0IEzkcvZa
1057649,90,Family,Macky,179960,https://open.spotify.com/track/5xd1alXaHszJoKN8gvEpq3
1057676,117,Zaroch,Aden,150075,https://open.spotify.com/track/7IkBYSaP2lINB7bo6oGGDA
1057713,154,Tango,Lelo,134219,https://open.spotify.com/track/2juzqh4HXdKWpr6ofZeb2n
1057741,182,Cirkeln,Owen,124391,https://open.spotify.com/track/5bgQHV27sQPwToOM4CjhAV
1057751,192,Tappat,Victor Leksell,121209,https://open.spotify.com/track/6pgZeXZxdJM8uG7DB52SPj
1057752,193,BLod,Asme,120959,https://open.spotify.com/track/0OxluJtZjsOELNSF3UuiFT
1057753,194,Don't Leave Me Now,Lost Frequencies,120260,https://open.spotify.com/track/1cFRiDWuGghvnmMvAsQ2m4
1057754,195,Apelsinskal,Tjuvjakt,120239,https://open.spotify.com/track/1Tg9VldWIYpuekk7xgdU6t
1057759,200,Weekend,LIZOT,118250,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs
1057830,71,INGEN REF,Z.E,225388,https://open.spotify.com/track/2Ai01uQetYJxNXzNTMUDOl
1057883,124,Need To Know,SVEA,147480,https://open.spotify.com/track/2DqVbnNPSNMZj2mEnWdZ8H
1057906,147,Kom Till Saken,Z.E,134590,https://open.spotify.com/track/5e34k5betfXu1SEFT1tx2F
1057926,167,Luren Skakar,5iftyy,127757,https://open.spotify.com/track/3lRBfpVOKmFvskoglHgZ4n
1057948,189,FIENDES FIENDE,1.Cuz,119829,https://open.spotify.com/track/3iZhVLZSM1V72Ye2v8B9oj
1057951,192,Shelley - Spotify Studio It's Hits Recording (feat. Simon Ljungman),GAMMAL,118589,https://open.spotify.com/track/603Kxiz7PagWpTA4AwWQwf
1057955,196,Blåser Upp Till Grogg,Elov & Beny,116294,https://open.spotify.com/track/1diiqKy8BMuntmwtbdZUrp
1057957,198,FLIGHTMODE,Rymdpojken,116234,https://open.spotify.com/track/6GCiqqsOT3OBvneEh84tvm
1057959,200,F.A.M.E (LeyLey),Dani M,116134,https://open.spotify.com/track/1ryW1LqC5VMFJFXd4wIrpf
1058063,104,It's Ok If You Forget Me,Astrid S,158138,https://open.spotify.com/track/312zSwwbPU7C3sTmro4Wx9
1058065,106,Ett steg fram,Junie,156664,https://open.spotify.com/track/2qnIZKUoJxwZjUbMqW2KYz
1058079,120,Plus,Rami,142383,https://open.spotify.com/track/0LKkzyKepGsxmQnDBUSbnM
1058087,128,AUDI V2,Dree Low,139104,https://open.spotify.com/track/0C9wEdTs8EClo6qCyBwzEO
1058116,157,Ere bara jag,Danny Saucedo,127489,https://open.spotify.com/track/2RRY7ZnCV5DDjdSwGSS5lJ
1058124,165,Rover (feat. DTG),S1mba,125452,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
1058129,170,Sunnanvind,Mares,123828,https://open.spotify.com/track/4GK4mydvnsodLEHWb4zJV4
1058136,177,COMMAS,Marti,120934,https://open.spotify.com/track/2HtDmpt6bnznktdaZiv5WL
1058145,186,Get Back,Pop Smoke,118657,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
1058148,189,FATTIG SOM RIK,Dree Low,117480,https://open.spotify.com/track/5HrUVoIUij2Ba8BMi4dfA1
1058150,191,Husavik (My Hometown),Will Ferrell,116353,https://open.spotify.com/track/6ofMKJjMpfDEb48JYEAgjX
1058151,192,Starkare,Miss Li,116282,https://open.spotify.com/track/3zXw6rU0S9cOfudFiA6FKm
1058152,193,Säg mig var du står,Carola,116252,https://open.spotify.com/track/32qGFJqweMFsGvsxRKgdjk
1058154,195,KLAMYDIA,Rasmus Gozzi,116094,https://open.spotify.com/track/5B1DtTYmgPEuGN26kPhE43
1058159,200,Igjen Og Igjen (feat. TIX),El Papi,113896,https://open.spotify.com/track/4twPIcFhR0270afJADX60L
1058251,92,Selfmade,Elvis,192368,https://open.spotify.com/track/3VfzLuiKgIFrPHRgfKUAmy
1058272,113,Maria,Cherrie,161094,https://open.spotify.com/track/0vDlsq4dKyskqTDahqI8bY
1058283,124,Explosion,GAMMAL,151400,https://open.spotify.com/track/1SQxfQczicdRkjt89RyZox
1058286,127,Different,B.Baby,147448,https://open.spotify.com/track/4UdTfILsyizLblBzQLq7fF
1058311,152,Come Give Me Love - Swedish Version,First Aid Kit,133200,https://open.spotify.com/track/222G3hi6hSEbPYd2pfpLz2
1058317,158,Om igen,Victor Leksell,131427,https://open.spotify.com/track/3xVkdn1dj0fP1KesvRsGru
1058323,164,Fantasi,Victor Leksell,129364,https://open.spotify.com/track/3ZJiGpzCm9ZlDqp8jNqXFz
1058328,169,OMG What's Happening,Ava Max,127857,https://open.spotify.com/track/0KU7sp0ABZQrJFWEeXagMO
1058332,173,I JAKT PÅ KANINER,1.Cuz,127267,https://open.spotify.com/track/2xRibs7b5zO5u27w71NPHb
1058336,177,Rock N Roll,Rami,126343,https://open.spotify.com/track/6gxYG6FVYlO9yRfc4nmcc4
1058341,182,Sommartider i Stenhagen,Dani M,123875,https://open.spotify.com/track/35KGM6Hfrgl7hvSoaZ2Njx
1058343,184,Mera E,Albatraoz,123248,https://open.spotify.com/track/3IBIfOeAb1jmiFPokguGCQ
1058344,185,HABIBI,Rozh,122977,https://open.spotify.com/track/5Jx5Objcyw9bc5AiBNHBcy
1058346,187,Va min,Victor Leksell,122875,https://open.spotify.com/track/5LojI1Ym1EajNxV2UDc5gG
1058349,190,Aina är en gris,BENIM,121073,https://open.spotify.com/track/3dFOGFGm85waIgaAbaapzL
1058350,191,Don't Say Goodbye (feat. Tove Lo),Alok,120818,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
1058354,195,Frank Lucas,Einár,119623,https://open.spotify.com/track/4LBqlWxFO2mq1XSoJmGjhk
1058450,91,Stressa,Yasin,195156,https://open.spotify.com/track/7mKenmztK6ndZmlzeajMQp
1058461,102,Another Way,Yasin,180667,https://open.spotify.com/track/5BDVdgG5bkfk4GNn8hRWzd
1058534,175,Trylleri,Dani M,129930,https://open.spotify.com/track/3ILPWBLA3jQyDYW6XSJvG3
1058540,181,Source Ft Aden,Yasin,127985,https://open.spotify.com/track/6vXi13WQA7ExaAcdTJ26We
1058545,186,Spiderman ( Intro ),Yasin,124419,https://open.spotify.com/track/6f1zuPgMf9KtmZYnqEqski
1058548,189,FRESH HOME,Jiggz,123828,https://open.spotify.com/track/1UOKMVfo5OgD3uhDZraLFr
1058555,196,Lie Like This,Julia Michaels,121370,https://open.spotify.com/track/5yCXLEi384DHGRXYMXgjBR
1058616,57,Pull Up,Yasin,243382,https://open.spotify.com/track/4G4EC1h5YG4f8ARhZcAA9k
1058631,72,Creative,Yasin,209695,https://open.spotify.com/track/0OmjOyi2cFpEan6WmByn2r
1058634,75,BRON,Lykke Li,203739,https://open.spotify.com/track/4n7PQ7RuA2MYkBB8Xsm0tC
1058648,89,De e fine,Tjuvjakt,182305,https://open.spotify.com/track/76R83SLwG6PB4wJPXB5qg6
1058659,100,Applause,Yasin,170109,https://open.spotify.com/track/57EpekyjHSyEw4DX74Lsxp
1058660,101,Ciaga,Yasin,169526,https://open.spotify.com/track/0WMpIlNgvDqkKUUg4Of5FT
1058664,105,Nirvana,Yasin,166194,https://open.spotify.com/track/4FgGcdQA4QtB5jq3tuAwPz
1058667,108,Panama,Ricky Rich,162072,https://open.spotify.com/track/034Rg0D7ftf7I7NRbZpEKL
1058683,124,Get the Strap,Yasin,146604,https://open.spotify.com/track/63SdHo0DCriheqydapx2d8
1058684,125,Madagaskar,Einár,146580,https://open.spotify.com/track/3xeYmtOhRGywzXDaPAKMpt
1058690,131,20 minuter,HON,145285,https://open.spotify.com/track/7IhEq6sTqMH5YLu6AWFchw
1058695,136,Psykos,Einár,141842,https://open.spotify.com/track/61BgaI5Lv9jAwDXThFCkEa
1058714,155,Ma Chérie,Ricky Rich,133523,https://open.spotify.com/track/5red9BlHWAouHdxJbheEhs
1058739,180,Goodnight,Einár,124699,https://open.spotify.com/track/1xtf5BdE3GbQDC1KZY20lJ
1058742,183,Lost,Frank Ocean,123321,https://open.spotify.com/track/1bjhYUwKUHEg5fHknxFObO
1058747,188,More To Life (Interlude),Yasin,119818,https://open.spotify.com/track/3cw24PrbdHzAy94ivJ6wSZ
1058750,191,Siktar högre,4yye,119537,https://open.spotify.com/track/0D346iUin8QAAmvetSuR5x
1058756,197,Gav Allt,Jireel,116047,https://open.spotify.com/track/7mEH5HDEDwZta6G2oHTmvn
1058757,198,I Follow Rivers,Helion,115784,https://open.spotify.com/track/4T8Cx2olPLZP4JgWNN4v1A
1058758,199,Go Your Own Way - 2004 Remaster,Fleetwood Mac,115522,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
1058861,102,Let Me Love You Like A Woman,Lana Del Rey,153250,https://open.spotify.com/track/4HvE2E9rXJDcQhE4YfeNuG
1058862,103,On Sight,Yasin,153174,https://open.spotify.com/track/7kfL2aZ4AuhkTEEDwhK83f
1058869,110,Arbetslös,Samir & Viktor,145074,https://open.spotify.com/track/6wxVxIS0KNS78Od0j5iO8X
1058875,116,Ne oldu,SINAN,142513,https://open.spotify.com/track/3r5yFkb5tbM6AEJOsJwxGC
1058877,118,Rockstar,Einár,142426,https://open.spotify.com/track/3SgxrIzomzoZtRLeI46ts1
1058901,142,Vill ha dig nu,Oscar Zia,133591,https://open.spotify.com/track/0PWfnUYp9K3N81zhmxMhOU
1058907,148,Minns det bästa,estraden,131781,https://open.spotify.com/track/0SWGLSAide4VLLrnTAfZA1
1058914,155,Hammarby,Einár,129439,https://open.spotify.com/track/0JAy5tWDfKLAFNWWIXbF1y
1058925,166,Elkontakt,Lov1,123846,https://open.spotify.com/track/16RdKQ9y4E4DTAXDbTdPVt
1058926,167,OuOu - Spotify Studio 100 Recording,L1NA,123829,https://open.spotify.com/track/44EsiFbw1i2wSvYMvC76pJ
1058934,175,Har du vatt här,GULEED,119667,https://open.spotify.com/track/3IBZDKxZC7w2OBdafcfScy
1058939,180,Bon Appétit,Yei Gonzalez,118081,https://open.spotify.com/track/1XaGleT28zeHLKkUqK8KEc
1058941,182,ICE CREAM,Greekazo,116939,https://open.spotify.com/track/2NuIm7O7WwkRsiQ5K4mbnP
1058942,183,Workin,Yasin,116807,https://open.spotify.com/track/67ttkEO235xJmxhQ9tOM1t
1058948,189,SOM OSS,Seedy,114534,https://open.spotify.com/track/5QgRT8lLmG1s9Wz5dzCvUO
1058952,193,Sverige,Molly Sandén,113411,https://open.spotify.com/track/0U04rQKFeBhMKDOEc8NYjk
