Year,ProductCode,TradeFlowName,TradeValueK,first,second,third,fourth
2008,2429,Import,75.697,2,24,242,2429
2008,2032,Import,216.967,2,20,203,2032
2018,3161,Import,1754.349,3,31,316,3161
2010,2111,Import,4.135,2,21,211,2111
2011,2385,Export,69.477,2,23,238,2385
2014,3321,Import,41523.157,3,33,332,3321
2008,3011,Import,76584.074,3,30,301,3011
2018,3081,Export,46467.047,3,30,308,3081
2015,2023,Export,29065.051,2,20,202,2023
2009,2653,Import,155.48,2,26,265,2653
2014,2675,Export,49.116,2,26,267,2675
2009,2392,Export,111040.245,2,23,239,2392
2018,3351,Export,83721.456,3,33,335,3351
2011,2074,Export,361.14,2,20,207,2074
2010,3721,Export,461810.815,3,37,372,3721
2019,2064,Import,543.467,2,20,206,2064
2015,2337,Import,240.767,2,23,233,2337
2019,3354,Export,2822.027,3,33,335,3354
2009,2721,Import,2189.542,2,27,272,2721
2019,2086,Import,40.459,2,20,208,2086
2016,3492,Export,14415.244,3,34,349,3492
2013,2091,Export,10.11,2,20,209,2091
2016,2824,Export,2135.837,2,28,282,2824
2010,2022,Import,3039.488,2,20,202,2022
2017,2851,Import,46969.56,2,28,285,2851
2014,2295,Export,233.499,2,22,229,2295
2017,2046,Import,13630.014,2,20,204,2046
2011,2337,Export,885.92,2,23,233,2337
2014,2062,Export,181200.483,2,20,206,2062
2014,3944,Import,1743.099,3,39,394,3944
2015,3915,Import,1811.363,3,39,391,3915
2017,2679,Export,139.203,2,26,267,2679
2017,0831,Import,5525.763,0,08,083,0831
2009,2865,Import,205610.544,2,28,286,2865
2009,2673,Import,3048.877,2,26,267,2673
2008,2098,Export,889.533,2,20,209,2098
2010,2399,Export,430.261,2,23,239,2399
2013,3731,Export,23297.4,3,37,373,3731
2016,3965,Export,1025.2,3,39,396,3965
2010,3621,Import,158703.835,3,36,362,3621
2018,2079,Import,10047.77,2,20,207,2079
2008,2434,Import,1.094,2,24,243,2434
2017,2892,Import,7522.935,2,28,289,2892
2013,3151,Export,75.97,3,31,315,3151
2010,2011,Import,23017.111,2,20,201,2011
2014,3142,Import,45.521,3,31,314,3142
2011,2426,Export,11642.817,2,24,242,2426
2015,0811,Export,244.806,0,08,081,0811
2010,3671,Import,3389.569,3,36,367,3671
2019,3993,Export,506.842,3,39,399,3993
2012,2999,Import,159704.155,2,29,299,2999
2018,0831,Import,5586.799,0,08,083,0831
2014,2284,Import,1262.379,2,22,228,2284
2008,0131,Export,2157.266,0,01,013,0131
2009,2298,Import,2931.548,2,22,229,2298
2013,2082,Import,1747.132,2,20,208,2082
2017,2869,Export,303104.528,2,28,286,2869
2019,0913,Export,59471.365,0,09,091,0913
2018,3357,Import,75082.672,3,33,335,3357
2012,0133,Import,2.78,0,01,013,0133
2012,3142,Export,100767.394,3,31,314,3142
2018,2851,Export,4200.567,2,28,285,2851
2018,2295,Import,8485.507,2,22,229,2295
2013,9200,Import,21068.588,9,92,920,9200
2010,2062,Export,206073.289,2,20,206,2062
2014,2335,Import,599.935,2,23,233,2335
2014,2043,Import,216.155,2,20,204,2043
2012,0112,Import,1060.709,0,01,011,0112
2014,3991,Import,5855.74,3,39,399,3991
2017,2068,Import,15813.237,2,20,206,2068
2015,3641,Export,6961.767,3,36,364,3641
2012,3552,Import,42829.341,3,35,355,3552
2012,2389,Import,314.117,2,23,238,2389
2013,2892,Import,7350.527,2,28,289,2892
2012,2434,Export,1208.822,2,24,243,2434
2019,2047,Export,83.001,2,20,204,2047
2010,0173,Export,5474.154,0,01,017,0173
2016,2865,Import,303464.779,2,28,286,2865
2011,2296,Import,14942.769,2,22,229,2296
2017,9100,Import,4554.857,9,91,910,9100
2014,2341,Import,249.126,2,23,234,2341
2010,2369,Export,2299.599,2,23,236,2369
2016,2861,Export,17134.692,2,28,286,2861
2018,2434,Export,2510.819,2,24,243,2434
2015,1429,Export,19.858,1,14,142,1429
2009,2611,Import,124101.613,2,26,261,2611
2013,0811,Export,159.119,0,08,081,0811
2015,2079,Export,672.64,2,20,207,2079
2014,2515,Export,821.314,2,25,251,2515
2009,2611,Export,525912.22,2,26,261,2611
2012,0115,Export,215749.823,0,01,011,0115
2017,3241,Export,8.51,3,32,324,3241
2017,2899,Import,169704.294,2,28,289,2899
2012,0272,Export,800.22,0,02,027,0272
2015,1311,Export,1923922.283,1,13,131,1311
2010,2325,Export,414.614,2,23,232,2325
2018,2295,Export,347.904,2,22,229,2295
2011,3953,Export,2.779,3,39,395,3953
2012,2041,Import,995.42,2,20,204,2041
2019,3312,Import,102240.712,3,33,331,3312
2013,3721,Export,1138890.616,3,37,372,3721
2015,1499,Export,4549.446,1,14,149,1499
2017,0831,Export,10195.5,0,08,083,0831
2012,1011,Export,54668.915,1,10,101,1011
2009,2434,Import,11.691,2,24,243,2434
2016,2873,Export,422.371,2,28,287,2873
2012,3161,Import,2526.771,3,31,316,3161
2015,2062,Import,3073.402,2,20,206,2062
2014,2371,Export,1439.732,2,23,237,2371
2018,3356,Import,37185.619,3,33,335,3356
2018,3441,Import,2014.611,3,34,344,3441
2008,0831,Import,6856.011,0,08,083,0831
2008,2231,Export,5081.541,2,22,223,2231
2015,2034,Export,3168.095,2,20,203,2034
2014,0211,Export,37890.91,0,02,021,0211
2014,2099,Export,215531.371,2,20,209,2099
2009,2819,Import,326837.974,2,28,281,2819
2018,2676,Export,130.519,2,26,267,2676
2013,2231,Export,6826.759,2,22,223,2231
2016,1311,Export,1120847.853,1,13,131,1311
2008,3452,Import,155612.467,3,34,345,3452
2014,2822,Import,244655.004,2,28,282,2822
2008,2097,Export,138.384,2,20,209,2097
2008,0811,Import,0.034,0,08,081,0811
2016,3612,Import,2752.265,3,36,361,3612
2014,2211,Export,1883.244,2,22,221,2211
2011,3641,Export,4714.115,3,36,364,3641
2018,3292,Export,37498.302,3,32,329,3292
2009,2439,Export,17039.566,2,24,243,2439
2019,2911,Export,144722.361,2,29,291,2911
2008,2131,Export,0.008,2,21,213,2131
2016,0272,Export,4576.87,0,02,027,0272
2017,2843,Export,14570.436,2,28,284,2843
2010,1411,Import,443.519,1,14,141,1411
2011,2041,Import,1080.381,2,20,204,2041
2008,2711,Import,0.09,2,27,271,2711
2017,9900,Export,819.457,9,99,990,9900
2008,2874,Import,518922.053,2,28,287,2874
2013,2341,Export,953.913,2,23,234,2341
2008,2672,Export,6577.467,2,26,267,2672
2017,0132,Export,196779.217,0,01,013,0132
2011,2044,Import,363.83,2,20,204,2044
2010,0259,Import,17269.998,0,02,025,0259
2019,2337,Import,152.327,2,23,233,2337
2009,2836,Import,391381.806,2,28,283,2836
2017,1479,Import,75157.244,1,14,147,1479
2019,1459,Import,7649.032,1,14,145,1459
2015,2674,Export,8352.423,2,26,267,2674
2012,2835,Export,856.972,2,28,283,2835
2010,3264,Export,6507.409,3,32,326,3264
2013,2891,Export,778.248,2,28,289,2891
2018,9900,Export,806.03,9,99,990,9900
2019,2449,Export,4217.95,2,24,244,2449
2011,2911,Export,312084.502,2,29,291,2911
2008,2542,Export,1309.214,2,25,254,2542
2019,3271,Export,0.05,3,32,327,3271
2008,2675,Export,31.758,2,26,267,2675
2008,2335,Import,556.114,2,23,233,2335
2010,3827,Export,775.453,3,38,382,3827
2013,2252,Import,2311.343,2,22,225,2252
2013,2322,Import,66.963,2,23,232,2322
2015,3944,Export,920.473,3,39,394,3944
2010,3255,Import,20500.556,3,32,325,3255
2013,2911,Export,438293.851,2,29,291,2911
2009,0116,Export,560.478,0,01,011,0116
2013,9100,Export,41008.169,9,91,910,9100
2011,2257,Import,1056.833,2,22,225,2257
2012,2241,Export,12186.026,2,22,224,2241
2008,3915,Import,1330.294,3,39,391,3915
2011,0175,Import,17745.58,0,01,017,0175
2017,0111,Import,74059.724,0,01,011,0111
2011,3269,Import,5621.002,3,32,326,3269
2012,3743,Import,162121.429,3,37,374,3743
2009,2436,Export,28696.641,2,24,243,2436
2015,3081,Import,115327.704,3,30,308,3081
2014,0111,Export,0.627,0,01,011,0111
2019,2085,Export,630624.077,2,20,208,2085
2008,2899,Export,85690.692,2,28,289,2899
2015,3991,Import,5445.835,3,39,399,3991
2014,2075,Import,22174.471,2,20,207,2075
2009,2273,Import,10010.236,2,22,227,2273
2010,2819,Export,130257.075,2,28,281,2819
2018,2822,Export,20020.188,2,28,282,2822
2016,2084,Import,5440.008,2,20,208,2084
2018,2353,Export,452.718,2,23,235,2353
2019,3269,Import,10734.4,3,32,326,3269
2012,2449,Export,1580.296,2,24,244,2449
2010,3431,Import,391.189,3,34,343,3431
2013,2335,Import,493.771,2,23,233,2335
2008,3552,Export,2799.03,3,35,355,3552
2017,2329,Export,157.612,2,23,232,2329
2014,2131,Import,120.35,2,21,213,2131
2010,0131,Export,69.807,0,01,013,0131
2010,2823,Export,11.05,2,28,282,2823
2012,0181,Export,5687.454,0,01,018,0181
2014,2273,Export,1154.813,2,22,227,2273
2008,2836,Export,35.66,2,28,283,2836
2016,2835,Import,182269.223,2,28,283,2835
2008,3199,Export,415.234,3,31,319,3199
2018,2819,Export,664423.521,2,28,281,2819
2009,3142,Export,211640.442,3,31,314,3142
2016,2672,Export,3346.591,2,26,267,2672
2014,3671,Import,2582.223,3,36,367,3671
2016,2891,Import,28159.802,2,28,289,2891
2011,3751,Import,32972.736,3,37,375,3751
2018,3743,Import,86412.704,3,37,374,3743
2014,2067,Export,770.495,2,20,206,2067
2010,3949,Export,1962.827,3,39,394,3949
2019,3915,Export,67647.805,3,39,391,3915
2008,3612,Export,92271.421,3,36,361,3612
2008,0211,Export,8688.71,0,02,021,0211
2012,2399,Import,2234.572,2,23,239,2399
2017,2044,Export,15638.93,2,20,204,2044
2016,3751,Export,18939.141,3,37,375,3751
2010,2295,Export,6293.528,2,22,229,2295
2013,0271,Export,27.94,0,02,027,0271
2018,2621,Import,97407.599,2,26,262,2621
2012,2221,Export,1670.213,2,22,222,2221
2018,3731,Import,1250.371,3,37,373,3731
2015,2821,Export,145585.641,2,28,282,2821
2014,2041,Export,462.871,2,20,204,2041
2014,2653,Export,283.426,2,26,265,2653
2010,2893,Export,541.473,2,28,289,2893
2017,2033,Export,99192.746,2,20,203,2033
2013,3822,Export,2430.558,3,38,382,3822
2019,2679,Import,1942.775,2,26,267,2679
2018,2514,Import,3993.518,2,25,251,2514
2011,2087,Import,8794.915,2,20,208,2087
2009,2062,Import,2728.374,2,20,206,2062
2010,3425,Export,4231.812,3,34,342,3425
2012,0831,Import,6742.363,0,08,083,0831
2009,2047,Export,3606.722,2,20,204,2047
2017,2296,Import,8054.609,2,22,229,2296
2019,3914,Export,954.967,3,39,391,3914
2010,2394,Export,76.864,2,23,239,2394
2014,2045,Export,425.54,2,20,204,2045
2017,2652,Export,37.063,2,26,265,2652
2015,2021,Import,6.556,2,20,202,2021
2011,3955,Export,522.578,3,39,395,3955
2008,3431,Export,502.495,3,34,343,3431
2015,2813,Export,2492.031,2,28,281,2813
2013,2041,Export,430.693,2,20,204,2041
2012,2611,Export,906984.513,2,26,261,2611
2012,2331,Export,3763.092,2,23,233,2331
2017,2121,Import,328.129,2,21,212,2121
2012,1499,Import,4299.599,1,14,149,1499
2013,2221,Import,18276.476,2,22,222,2221
2012,3011,Export,391864.889,3,30,301,3011
2009,3827,Export,513.771,3,38,382,3827
2013,2731,Export,1497.529,2,27,273,2731
2017,1446,Import,1121.724,1,14,144,1446
2013,3412,Import,934.605,3,34,341,3412
2009,2879,Export,16950.441,2,28,287,2879
2018,1231,Import,7046.487,1,12,123,1231
2015,2899,Import,166745.869,2,28,289,2899
2013,2298,Export,30417.504,2,22,229,2298
2009,2331,Import,351.575,2,23,233,2331
2015,2892,Export,1216.4,2,28,289,2892
2016,3143,Export,62999.495,3,31,314,3143
2009,2034,Import,3423.778,2,20,203,2034
2017,2221,Import,9961.59,2,22,222,2221
2018,2895,Import,6086.977,2,28,289,2895
2008,2672,Import,69044.735,2,26,267,2672
2010,2395,Import,451.374,2,23,239,2395
2019,2281,Import,162.507,2,22,228,2281
2017,2879,Import,520378.734,2,28,287,2879
2017,2813,Import,16029.645,2,28,281,2813
2016,2515,Import,191.865,2,25,251,2515
2017,2522,Import,0.415,2,25,252,2522
2009,2068,Export,153610.155,2,20,206,2068
2012,2411,Export,319806.754,2,24,241,2411
2013,2515,Import,477.422,2,25,251,2515
2008,1479,Export,404.774,1,14,147,1479
2013,1231,Import,3672.695,1,12,123,1231
2016,2257,Import,513.075,2,22,225,2257
2010,2026,Import,901.004,2,20,202,2026
2019,3321,Import,15715.689,3,33,332,3321
2019,3845,Export,10898.73,3,38,384,3845
2016,1321,Import,3549524.813,1,13,132,1321
2010,2869,Import,1301526.728,2,28,286,2869
2019,2391,Export,435.897,2,23,239,2391
2008,0116,Export,619.305,0,01,011,0116
2015,3552,Import,17740.173,3,35,355,3552
2019,2231,Import,5058.549,2,22,223,2231
2017,2026,Export,1528.117,2,20,202,2026
2012,1429,Import,149.867,1,14,142,1429
2012,0271,Import,204.169,0,02,027,0271
2015,2591,Export,8743.698,2,25,259,2591
2010,0272,Export,1375.537,0,02,027,0272
2010,0919,Import,2217.789,0,09,091,0919
2012,3312,Export,3298461.344,3,33,331,3312
2012,1094,Import,1.624,1,10,109,1094
2011,3641,Import,99957.382,3,36,364,3641
2009,0181,Import,10104.974,0,01,018,0181
2011,2439,Export,10226.527,2,24,243,2439
2011,3965,Import,3747.261,3,39,396,3965
2011,2391,Import,3349.142,2,23,239,2391
2012,3143,Export,57909.516,3,31,314,3143
2010,2311,Export,900.543,2,23,231,2311
2014,2394,Import,568.806,2,23,239,2394
2009,3961,Export,5748.331,3,39,396,3961
2019,3914,Import,26.414,3,39,391,3914
2019,2299,Export,8239.998,2,22,229,2299
2010,3161,Import,3185.348,3,31,316,3161
2008,3792,Import,601.265,3,37,379,3792
2019,0272,Import,1640.579,0,02,027,0272
2009,2721,Export,284.368,2,27,272,2721
2018,3671,Export,309.805,3,36,367,3671
2009,3241,Export,2.474,3,32,324,3241
2017,3523,Import,531777.431,3,35,352,3523
2014,2833,Export,82584.861,2,28,283,2833
2009,3523,Export,355979.452,3,35,352,3523
2011,3171,Export,845.623,3,31,317,3171
2018,2436,Export,265829.378,2,24,243,2436
2017,2674,Export,12599.504,2,26,267,2674
2015,2895,Import,8901.681,2,28,289,2895
2013,2434,Export,786.043,2,24,243,2434
2018,3845,Export,10668.894,3,38,384,3845
2009,2323,Import,2.209,2,23,232,2323
2009,2386,Export,80.104,2,23,238,2386
2017,2281,Export,1048.133,2,22,228,2281
2015,2369,Import,1082.498,2,23,236,2369
2018,3953,Export,0.113,3,39,395,3953
2009,2047,Import,215.919,2,20,204,2047
2008,2429,Export,12.228,2,24,242,2429
2015,2381,Export,18.377,2,23,238,2381
2015,2449,Import,22.067,2,24,244,2449
2019,2449,Import,20.825,2,24,244,2449
2019,2865,Export,78433.572,2,28,286,2865
2008,2771,Import,27.672,2,27,277,2771
2019,3423,Import,17215.484,3,34,342,3423
2008,2045,Export,351.929,2,20,204,2045
2011,0181,Import,13950.193,0,01,018,0181
2015,0132,Import,1.53,0,01,013,0132
2009,2311,Export,961.968,2,23,231,2311
2019,2678,Export,118.34,2,26,267,2678
2014,2865,Import,650184.174,2,28,286,2865
2008,2435,Export,30288.604,2,24,243,2435
2010,3593,Export,8705.931,3,35,359,3593
2011,3356,Export,292323.522,3,33,335,3356
2017,3052,Import,157399.855,3,30,305,3052
2008,3751,Export,33213.823,3,37,375,3751
2015,3552,Export,5196.883,3,35,355,3552
2011,2439,Import,377.094,2,24,243,2439
2012,2085,Import,26152.09,2,20,208,2085
2016,3731,Export,3163.184,3,37,373,3731
2019,2096,Export,1495.266,2,20,209,2096
2011,2325,Import,797.9,2,23,232,2325
2018,2085,Export,514577.122,2,20,208,2085
2019,2141,Export,1563.532,2,21,214,2141
2016,3931,Export,1711.935,3,39,393,3931
2016,2657,Import,1057.893,2,26,265,2657
2009,2435,Export,8505.733,2,24,243,2435
2009,2023,Import,74201.517,2,20,202,2023
2009,3965,Import,2168.679,3,39,396,3965
2015,2833,Import,687595.363,2,28,283,2833
2011,3482,Import,4584.331,3,34,348,3482
2015,2076,Export,14082.505,2,20,207,2076
2019,2393,Export,409.059,2,23,239,2393
2009,1446,Import,153.898,1,14,144,1446
2009,3965,Export,1395.794,3,39,396,3965
2014,3825,Export,8445.532,3,38,382,3825
2018,2091,Import,16.719,2,20,209,2091
2012,2435,Import,2121.578,2,24,243,2435
2019,2835,Import,171339.277,2,28,283,2835
2011,2823,Import,2809.095,2,28,282,2823
2011,0272,Import,3883.896,0,02,027,0272
2008,2311,Export,3140.225,2,23,231,2311
2011,3993,Import,932.125,3,39,399,3993
2013,3425,Import,10593.417,3,34,342,3425
2008,2411,Import,1632.185,2,24,241,2411
2015,3264,Export,2743.71,3,32,326,3264
2019,3482,Import,2337.299,3,34,348,3482
2013,2676,Export,69.641,2,26,267,2676
2011,3281,Export,506982.485,3,32,328,3281
2019,2033,Export,93703.042,2,20,203,2033
2011,3412,Import,988.966,3,34,341,3412
2013,2335,Export,1716.531,2,23,233,2335
2019,2399,Export,610.459,2,23,239,2399
2010,3953,Export,1.706,3,39,395,3953
2016,2865,Export,71155.79,2,28,286,2865
2016,2035,Import,8580.937,2,20,203,2035
2010,2011,Export,89066.109,2,20,201,2011
2009,3423,Import,12876.969,3,34,342,3423
2016,0179,Import,3.574,0,01,017,0179
2015,2386,Import,8.266,2,23,238,2386
2017,0171,Import,1555.359,0,01,017,0171
2008,2677,Export,5.181,2,26,267,2677
2014,2258,Import,142.276,2,22,225,2258
2016,2389,Export,436.929,2,23,238,2389
2015,2672,Import,70146.13,2,26,267,2672
2018,2752,Export,4257.584,2,27,275,2752
2008,3845,Export,4429.846,3,38,384,3845
2008,2079,Import,8544.035,2,20,207,2079
2017,0271,Export,120.827,0,02,027,0271
2012,0279,Export,35544.129,0,02,027,0279
2011,2892,Export,814.282,2,28,289,2892
2015,3825,Import,169200.485,3,38,382,3825
2008,2034,Export,4167.082,2,20,203,2034
2015,9100,Export,47855.443,9,91,910,9100
2013,3425,Export,3130.093,3,34,342,3425
2010,1474,Import,2.828,1,14,147,1474
2016,0213,Export,3.382,0,02,021,0213
2016,2231,Import,7622.428,2,22,223,2231
2017,3822,Import,4072.745,3,38,382,3822
2010,1311,Import,201558.19,1,13,131,1311
2015,2499,Export,48407.605,2,24,249,2499
2013,2673,Import,11359.842,2,26,267,2673
2008,2257,Export,7244.539,2,22,225,2257
2013,0273,Export,528.879,0,02,027,0273
2011,2893,Export,257.303,2,28,289,2893
2012,1455,Export,45930.739,1,14,145,1455
2017,2342,Import,10.92,2,23,234,2342
2008,2893,Import,34519.376,2,28,289,2893
2009,3523,Import,320668.071,3,35,352,3523
2017,2298,Import,2801.841,2,22,229,2298
2012,3915,Import,10705.742,3,39,391,3915
2018,2026,Export,1542.556,2,20,202,2026
2010,1446,Export,64.024,1,14,144,1446
2015,3826,Export,6074.048,3,38,382,3826
2013,2241,Import,19058.949,2,22,224,2241
2014,2591,Import,33360.057,2,25,259,2591
2018,0913,Import,324.063,0,09,091,0913
2011,2514,Export,1484.375,2,25,251,2514
2011,2321,Import,1411.096,2,23,232,2321
2019,2371,Import,7.204,2,23,237,2371
2009,2493,Export,24057.817,2,24,249,2493
2014,1321,Export,122278.914,1,13,132,1321
2008,2449,Export,1194.135,2,24,244,2449
2015,3253,Import,31.282,3,32,325,3253
2008,3743,Export,88356.05,3,37,374,3743
2016,2082,Export,465.632,2,20,208,2082
2010,2342,Import,24.371,2,23,234,2342
2015,2434,Export,1542.78,2,24,243,2434
2015,3253,Export,49564.369,3,32,325,3253
2011,2096,Import,958.889,2,20,209,2096
2008,1021,Import,0.012,1,10,102,1021
2016,3465,Export,7914.029,3,34,346,3465
2017,2893,Import,22497.888,2,28,289,2893
2008,2676,Export,73.664,2,26,267,2676
2011,0175,Export,2.632,0,01,017,0175
2018,0116,Export,964.831,0,01,011,0116
2018,1411,Import,146.123,1,14,141,1411
2010,2241,Import,14735.315,2,22,224,2241
2012,2335,Import,847.985,2,23,233,2335
2019,9900,Import,70.566,9,99,990,9900
2019,2411,Import,6634.555,2,24,241,2411
2010,3931,Import,9706.326,3,39,393,3931
2010,2076,Import,2350.251,2,20,207,2076
2014,2035,Import,15306.988,2,20,203,2035
2016,2394,Import,99.778,2,23,239,2394
2010,0912,Import,1674.823,0,09,091,0912
2016,3264,Export,7615.758,3,32,326,3264
2010,2323,Import,5.06,2,23,232,2323
2018,2842,Import,15580.747,2,28,284,2842
2008,0172,Import,247.523,0,01,017,0172
2008,3425,Export,4255.668,3,34,342,3425
2012,3822,Import,6802.856,3,38,382,3822
2012,3612,Import,9776.468,3,36,361,3612
2011,2035,Import,9233.34,2,20,203,2035
2010,2221,Import,18575.895,2,22,222,2221
2010,2899,Export,93707.517,2,28,289,2899
2014,2869,Export,202570.216,2,28,286,2869
2015,2393,Export,248.728,2,23,239,2393
2019,9100,Import,41558.973,9,91,910,9100
2019,2421,Export,219636.579,2,24,242,2421
2011,3199,Import,208.951,3,31,319,3199
2011,2394,Export,121.347,2,23,239,2394
2016,2655,Import,111.909,2,26,265,2655
2012,2542,Export,1108.74,2,25,254,2542
2015,2099,Import,16375.512,2,20,209,2099
2014,2611,Import,134949.831,2,26,261,2611
2008,2657,Import,314.575,2,26,265,2657
2013,2258,Import,259.782,2,22,225,2258
2009,0173,Import,1500.087,0,01,017,0173
2019,3151,Import,16.567,3,31,315,3151
2010,3312,Export,1324743.318,3,33,331,3312
2010,2386,Export,31.992,2,23,238,2386
2009,3492,Export,14023.578,3,34,349,3492
2008,2879,Import,240735.834,2,28,287,2879
2017,3143,Export,50576.293,3,31,314,3143
2012,0173,Import,1419.814,0,01,017,0173
2012,1231,Import,1784.777,1,12,123,1231
2013,3631,Import,3138.67,3,36,363,3631
2009,0919,Export,324.707,0,09,091,0919
2018,2099,Import,24937.194,2,20,209,2099
2014,3452,Export,15838.564,3,34,345,3452
2010,3069,Import,77108.298,3,30,306,3069
2016,3825,Export,22201.158,3,38,382,3825
2019,2082,Import,1715.618,2,20,208,2082
2011,0811,Export,56.707,0,08,081,0811
2018,3761,Import,0.857,3,37,376,3761
2014,3961,Import,427.243,3,39,396,3961
2012,1499,Export,8976.687,1,14,149,1499
2009,3334,Export,200662.419,3,33,333,3334
2015,2851,Import,55285.309,2,28,285,2851
2012,3993,Import,1029.619,3,39,399,3993
2012,0179,Import,2.656,0,01,017,0179
2013,9100,Import,10848.876,9,91,910,9100
2011,2835,Import,181702.151,2,28,283,2835
2012,2011,Export,204196.375,2,20,201,2011
2019,0116,Export,1865.764,0,01,011,0116
2011,2337,Import,369.179,2,23,233,2337
2019,3199,Export,120.724,3,31,319,3199
2012,2874,Import,638646.047,2,28,287,2874
2009,0132,Export,307372.891,0,01,013,0132
2018,2676,Import,5724.4,2,26,267,2676
2008,3142,Export,303088.746,3,31,314,3142
2009,3949,Import,6622.677,3,39,394,3949
2012,2295,Import,11469.003,2,22,229,2295
2012,2911,Export,366417.898,2,29,291,2911
2015,2678,Export,1.159,2,26,267,2678
2017,2322,Export,100.046,2,23,232,2322
2014,2258,Export,425.129,2,22,225,2258
2017,2493,Export,69057.511,2,24,249,2493
